iteration,psnr_noisy,psnr_gt,psnr_gt_sm
0,11.78164738074634,12.402649430388253,12.402649430388253
1,9.806819292069108,10.193685072130574,12.454790194814105
2,9.700367529372256,10.066891063151331,12.501524412001345
3,10.78482040786355,11.268027235834172,12.56550993777757
4,12.902548005453788,13.719294610732664,12.63559212424874
5,14.068902166361898,15.186353177260234,12.734746239444753
6,13.854449327560081,14.922348048105212,12.864857246886343
7,14.795786365918191,16.162019490179922,13.008063460689712
8,14.832880399743951,16.210498151321644,13.143105012221273
9,14.766740221016942,16.117975961907668,13.279446498306823
10,14.980551851020568,16.41269143001531,13.428035006410749
11,14.794557471125707,16.16499461538507,13.59479416998029
12,15.174041026692706,16.692010832666647,13.755349689066673
13,15.037884190286917,16.492356973225036,13.90128492348218
14,15.149028883268059,16.64492610945857,14.043042963890775
15,15.196246759481264,16.71532783584037,14.191008641228485
16,15.112691210663298,16.59909096604854,14.345578015353395
17,15.234813603200404,16.773877419326343,14.50072803801833
18,15.212277304415185,16.742524077901418,14.646186575856923
19,15.296884933427092,16.860630387124406,14.788342350719892
20,15.444467616523559,17.075038549900267,14.930469455014844
21,15.361634962836938,16.95515305627158,15.062405313179488
22,15.544621448054128,17.224271517914428,15.201028873539613
23,15.525048555427182,17.190205571221213,15.327332945706232
24,15.50672904764163,17.161236439150937,15.448398498842025
25,15.393302592431269,17.00290488069997,15.574261107326677
26,15.49398616921292,17.15077269375858,15.69323566149488
27,15.638353903743631,17.362300941076974,15.809374900784015
28,15.576299867767045,17.26568804441357,15.911719501173785
29,15.511863653077327,17.177567985060637,16.012224825549648
30,15.626081406460175,17.34609317647648,16.10626339240268
31,15.690424074586959,17.44122937546983,16.19429510671658
32,15.683934313629432,17.429222680853595,16.272073796167753
33,15.695331099397315,17.44836372502672,16.35410828676862
34,15.701247368923418,17.46090535329897,16.437593612953158
35,15.69521382332234,17.450858392132183,16.514756117881046
36,15.665294850741896,17.41179699089964,16.590163979391818
37,15.712753717547802,17.478575802574305,16.658338838064815
38,15.598924049569277,17.305979062986783,16.711570769235657
39,15.725214764436227,17.48995833183566,16.763662224574123
40,15.783517625667029,17.58355041693615,16.81473015221495
41,15.826372706851739,17.64634150974754,16.86433875319002
42,15.863531472676023,17.707626038734613,16.915715511820494
43,15.872210039764308,17.72317336170444,16.971018035223263
44,15.83278096967534,17.66652401100244,17.025420085650108
45,15.86164927740966,17.707317219939533,17.072235450916306
46,15.922906850971223,17.803491343663204,17.119120782809716
47,15.95947467012172,17.858438455953532,17.160796908184892
48,15.882954690107338,17.73530341686942,17.196843340045678
