iteration,psnr_noisy,psnr_gt,psnr_gt_sm
0,11.65383576248246,12.260975964503922,12.260975964503922
1,9.368726779136532,9.714491148637364,12.31528139270006
2,10.877703695462921,11.376137243206621,12.365325540204918
3,11.438625994101493,12.001792865059585,12.426240134221594
4,13.010936163759318,13.862926190092335,12.507415982719966
5,13.725990580825481,14.748763324085772,12.598145183940868
6,13.952260645496528,15.036247347009574,12.696764059358784
7,14.124126294291546,15.253698572068553,12.799061933739202
8,14.675834817061501,15.993102984357183,12.9147716129186
9,14.884079846419414,16.280902740134252,13.04990486048535
10,14.910874180445376,16.316564218531113,13.189565810313983
11,15.069823758129884,16.53569165525844,13.339223231056014
12,15.050307401386839,16.505415514939084,13.492081414927387
13,15.103056502742962,16.58156489273295,13.64831262638996
14,15.096724671736085,16.5736539548151,13.809463297670192
15,15.092620043557389,16.558570857316447,13.95463728094559
16,15.337782608654624,16.91539802394909,14.112891987490435
17,15.291222950482197,16.85540538162903,14.281422664512064
18,15.409156912619581,17.026631395960724,14.435383915999848
19,15.367450529949434,16.965284344899747,14.586098310017379
20,15.449336067396528,17.084014962084524,14.734429855834325
21,15.490551682754427,17.14248260503263,14.873469860358313
22,15.650244861952007,17.380360278820582,15.02615179362159
23,15.67662555493288,17.417742912357756,15.174932406683482
24,15.745687581340794,17.524634951508656,15.317013212530226
25,15.613625967963031,17.33188395999333,15.455519223547249
26,15.668435076795733,17.404429274306036,15.577144551719709
27,15.692951719280687,17.444665982093607,15.693786832198843
28,15.75658446121375,17.53506078713324,15.804569889481755
29,15.864961954729175,17.709081927003304,15.921253763310649
30,15.857948988933234,17.701498950294784,16.03889549035435
31,15.864974068858631,17.710748257061454,16.149306367766233
32,15.861856254503577,17.702736027523475,16.247547599433148
33,15.803377958769715,17.618511456926424,16.345305063907837
34,15.87259983341744,17.722380264625937,16.438119703004148
35,16.015161098094598,17.942235993881994,16.528179463203703
36,16.006873666139246,17.92751998391787,16.61344978703139
37,15.890359052317871,17.748975286799656,16.69618098214547
38,15.952633182935767,17.842355120943274,16.775248717369514
39,15.864450213691237,17.703117833313506,16.84577720211667
40,15.96504280649903,17.86041332511821,16.916587938424506
41,15.923180422812083,17.805699066366696,16.986793228225324
42,16.135564899481466,18.14092633174503,17.05378457347563
43,16.02110417606274,17.949743007236005,17.11216570062213
44,15.978226268127253,17.88222138386701,17.168052863490875
45,16.105648576756572,18.085003294072756,17.225436454954135
46,16.045422623894346,17.988827082634746,17.27935559054575
47,16.13649670735452,18.140571502808143,17.33540206096506
48,16.1766558483573,18.202897690564434,17.391140916463932
49,16.14622597876696,18.154769550850133,17.442492746365872
50,16.13575022966407,18.13912267438109,17.489400697146145
51,16.267569373931757,18.350491050106942,17.53641468182936
52,16.10770478100122,18.094495843483635,17.57822992184897
53,16.17815934394777,18.204047060414887,17.616884078567065
54,16.232499779548533,18.295803608768143,17.65621039591241
55,16.190579020992985,18.225781555269144,17.691661940033864
56,16.216525057821848,18.263676910862195,17.72798921369383
57,16.251755355856723,18.326722515041205,17.765934844684818
58,16.244104113749465,18.31014335895057,17.802326730330083
59,16.269047139628846,18.35010423039817,17.837963660530146
60,16.3016682793102,18.406441805355477,17.873359777210148
61,16.325042229826852,18.450155948015098,17.908891173608872
62,16.250038490862863,18.33178333237639,17.93886607776043
63,16.26977763928132,18.35352884022642,17.968076320554715
64,16.276402573596364,18.363424027434057,17.996392503212896
65,16.36051370902803,18.499373266779873,18.022336920518548
66,16.26556150523005,18.343779739550193,18.04821794566553
67,16.366811060349058,18.509880868952568,18.074237886805
68,16.385801580093364,18.5465352024383,18.099495157737167
69,16.379483971138516,18.529656373449473,18.12423585523847
70,16.38429061731376,18.542026921805068,18.149704306639975
71,16.43291963963175,18.626144255189132,18.176554782933795
72,16.379137235723174,18.533909860831844,18.202587623902634
73,16.427283015336478,18.611129402854807,18.229449597421826
74,16.465395237927297,18.674966688240534,18.254745010778937
75,16.45474105817573,18.6609803634474,18.27711249895571
76,16.478218541921137,18.70410825343565,18.29996882391713
77,16.503255156792914,18.745462892000408,18.322626493984497
78,16.534543319419527,18.795713126325865,18.344412104697497
79,16.517491871968964,18.76870769300927,18.366905835212616
80,16.58502224254997,18.87986861210022,18.39156439787378
81,16.600948224429278,18.910840863011934,18.419631042729986
82,16.48388244433693,18.707403223022283,18.444945390231673
83,16.508715322750163,18.758192428304262,18.47003787910343
84,16.640104273681107,18.976954833915666,18.494286894772646
85,16.500381479441984,18.744138230293675,18.515166743445917
86,16.620564092405957,18.94589524348312,18.536325743709227
87,16.64525743076964,18.98610678353598,18.55763574019531
88,16.646832649415966,18.98993401680511,18.577959956349776
89,16.646933469054186,18.98654921165272,18.598527662567626
90,16.631770571371966,18.962226619467163,18.621350554218733
91,16.698042673065064,19.075598142467626,18.645064087965196
92,16.732397062727124,19.142305093284698,18.671140785494767
93,16.816005940898684,19.294011798656058,18.697648486990197
94,16.76440614781557,19.2000124505164,18.72298388946516
95,16.661675509785802,19.022877406696843,18.743535606855406
96,16.725367210833333,19.12286610119038,18.764521386982807
97,16.804523087487848,19.262105087455307,18.786242821868957
98,16.78163178309559,19.221985032338022,18.810214594867112
99,16.886276002565268,19.40948208355046,18.835792282310635
100,16.787533342231846,19.23819592004039,18.860428473300107
101,16.805554624864737,19.277333092243403,18.89064107799107
102,16.8362288170144,19.32743178968431,18.91635099918677
103,16.86815867005223,19.377693700123203,18.939726942077318
104,16.927420170484655,19.48386549099522,18.96418354847022
105,16.91095204207843,19.45515172563795,18.98593768119117
106,16.898458172291143,19.437128939845667,19.00859789929733
107,16.900696978752382,19.439306597421215,19.030381302436922
108,17.051157918616106,19.718187694065904,19.05561483899175
109,16.954808280249928,19.541034173685702,19.081187701464785
110,16.992439034349335,19.60499064401932,19.108352928053606
111,16.950595709914865,19.528195770322526,19.134265109176855
112,17.100377627594018,19.81581415367473,19.164511145067863
113,17.047803512393305,19.70429127338596,19.191644287527268
114,17.052144235311548,19.710673155835234,19.216826412483993
115,17.161256247157127,19.91591824880211,19.242929705904587
116,17.177872040754195,19.95550939451515,19.268107868443124
117,17.053847947918076,19.72356242042732,19.292013683128054
118,17.154827260999127,19.90984872524573,19.319879613373033
119,17.262259213636028,20.104563534060187,19.34810273198894
120,17.19282041075782,19.983246944450684,19.37668063853603
121,17.156000537576016,19.912688312929067,19.40474235446528
122,17.266903654389427,20.1279991607315,19.434747494510255
123,17.16189072449216,19.93171606193564,19.462404071695243
124,17.248759983876447,20.099745813809875,19.489484668302428
125,17.189209111292925,19.975741233526925,19.5139570840832
126,17.202356535990607,19.991548305030378,19.535828962339693
127,17.239010987449397,20.057328146495262,19.559987302439172
128,17.268857752909053,20.12595335006509,19.584279405663665
129,17.310972064585414,20.21593053567978,19.610884852554268
130,17.31305108271623,20.225196332586258,19.639301804310268
131,17.347929444299183,20.28981665585747,19.669855274690683
132,17.344725963231976,20.281816726182193,19.69852009359826
133,17.325646819028012,20.2410881094905,19.725411522755433
134,17.38628393875505,20.351885015614105,19.75064776464135
135,17.304510832515906,20.196637626425048,19.7749952713736
136,17.380655605492645,20.33959936446559,19.80064361098413
137,17.43265954211964,20.450476111999635,19.828395688360587
138,17.416440662972494,20.424974927758726,19.856963321184224
139,17.433471672515047,20.45694647595567,19.8853265078995
140,17.424500871032507,20.43492686179369,19.913733692993706
141,17.436318718024747,20.457733249575757,19.940173894132
142,17.51984472915357,20.627354876018668,19.967374970769846
143,17.46806828317347,20.52336506485956,19.990447626829994
144,17.49154551339982,20.565714151213367,20.015270809747957
145,17.44766909867022,20.47721001591277,20.039966912133636
146,17.5152173932713,20.620383029695148,20.06769436900736
147,17.535599099907223,20.666311878366784,20.094449132443053
148,17.590214096473495,20.772522353889666,20.123599634603142
149,17.54036531171671,20.67999578146571,20.151820537929076
150,17.50037246229506,20.59929162432023,20.17636904993647
151,17.520561445267187,20.632623739274713,20.199446907636435
152,17.588488196557208,20.77422520494664,20.224169023644997
153,17.615998009430974,20.833389953182248,20.251495096235143
154,17.572601322969238,20.742251383599978,20.27726176243892
155,17.56183658337273,20.712485234333617,20.302290088332327
156,17.63739985272503,20.872441987714858,20.326581760327137
157,17.641712948716005,20.88847781594403,20.349930423198366
158,17.595541213676597,20.791073322843793,20.37351983574082
159,17.63652001222259,20.8771068026467,20.39908072390366
160,17.56347461800768,20.724082980282517,20.42275843462604
161,17.69486638018656,20.98501404109139,20.448087710377454
162,17.6742092161252,20.947818559161018,20.47329612659894
163,17.666717320363816,20.93090321631805,20.49856821052131
164,17.726251707153843,21.065574062899486,20.52398832492249
165,17.721456002515918,21.055190827584035,20.549327060375365
166,17.710698596678508,21.031621272219915,20.573915613417245
167,17.67789077874433,20.9583382868631,20.596298260253878
168,17.660039168549005,20.92250112411778,20.619436585728657
169,17.736203463632442,21.080805022380527,20.640401837665195
170,17.7012116230173,21.000977780641875,20.660481446867912
171,17.81008916797398,21.242810957406768,20.68322770405148
172,17.775691035657207,21.183436341089745,20.707755105553616
173,17.784488982817166,21.19194039121632,20.733427190370897
174,17.812462905361116,21.25180748612552,20.75855058415315
175,17.650016864500575,20.905431250596816,20.78259177587622
176,17.830531182702888,21.29126278209698,20.805715446387666
177,17.831562147985917,21.290774251977062,20.82759458850173
178,17.814435772228077,21.24902589875383,20.848453670617815
179,17.905657983831837,21.468496151118444,20.871632260195337
180,17.885501597509155,21.424733298003428,20.895409499110897
181,17.88751564958638,21.421051438620864,20.917821195405686
182,17.81220995174315,21.24787400124369,20.939780502195944
183,17.838161113684656,21.31415029823053,20.963312452252172
184,17.919380992422507,21.503087151658292,20.986859751062315
185,17.830130555598274,21.301003080853484,21.00847646444238
186,17.929474258582523,21.511718636087338,21.02990980314898
187,17.865187318182766,21.369314992985743,21.050351405649316
188,17.920704393419783,21.497332345455927,21.073181847408158
189,17.899854705236752,21.440425994925448,21.095416060053935
190,17.874936281203475,21.390354467982384,21.116288205022297
191,17.992899090666466,21.665531910602,21.139051459553187
192,17.908475779948226,21.463616020798078,21.162073128236656
193,17.921898581467634,21.505262673725355,21.183991691028183
194,17.984336723961135,21.642916643683932,21.205768165487527
195,17.96481638535898,21.612417825401433,21.22692456814916
196,17.963632213951886,21.599058422566998,21.248498633695768
197,17.99534678411876,21.671514395249595,21.269111650879008
198,17.970203938959717,21.616009447732345,21.28907171700433
199,18.009354605520006,21.69996518083588,21.30938163455169
200,17.975583045942276,21.628261001809484,21.32920155294631
201,17.943400110508176,21.548726665948333,21.348807522074242
202,17.984554214320088,21.649974387294762,21.367278095100453
203,18.027724248944693,21.73592161435196,21.387005065661707
204,18.006807131554467,21.694867318942226,21.405921459012415
205,18.032802560219384,21.749960876943923,21.42488674198507
206,18.05069794857014,21.80059151097929,21.44444513699034
207,18.022660493919513,21.732791769091243,21.464766249640878
208,18.071788007178306,21.85364588147443,21.48472264240509
209,17.954952263111615,21.580453468538447,21.503629844116276
210,18.056550704528437,21.822508314352476,21.522543286179964
211,18.067100729148024,21.843768751972824,21.54284719352618
212,18.08325719903318,21.889011022174294,21.56271737403173
213,18.08768686996664,21.88162360738362,21.581513561810173
214,18.08204821958207,21.878529092546835,21.599855156633197
215,18.083566150461024,21.883387659427264,21.619108126454016
216,18.09171490989293,21.914053676168173,21.637564663399775
217,18.105500242016074,21.937315658492935,21.656270105112284
218,18.093880424016312,21.8979614513023,21.673931046690154
219,18.1277049690254,21.983227948049134,21.691236953312327
220,18.111663915686318,21.955293685871165,21.708969802306896
221,18.11435674739634,21.949030058572735,21.72740433104356
222,18.15951070760859,22.068549680142464,21.746225036577023
223,18.095105635913942,21.896021034370676,21.7634497079659
224,18.132036072061826,21.992444618652915,21.78099008865899
225,18.139970854548444,22.009729294363428,21.799892538193593
226,18.197536029869084,22.158427487440704,21.818755334244354
227,18.180599129408257,22.12054222549063,21.836184406382184
228,18.16228699136556,22.068841436756294,21.85410063854439
229,18.198696518481402,22.171525441722792,21.87199150871773
230,18.191775803695315,22.152705655508132,21.889244702561452
231,18.23932954476642,22.26505259739295,21.907426058075195
232,18.161902895249185,22.062665493454453,21.923938219629854
233,18.204866910593523,22.170988056546435,21.941473217622036
234,18.13485751934615,22.008772002125525,21.95765086450116
235,18.227448112410816,22.235985393957698,21.975874191921235
236,18.224779004098075,22.235183417025112,21.99273352886088
237,18.193660613606482,22.14933789302217,22.009352808760898
238,18.215026592970954,22.209362447812445,22.02678537583015
239,18.2105801705291,22.21003132473179,22.04358846054342
240,18.232568104167413,22.25940058572098,22.05939904789036
241,18.24348448402817,22.27337286057776,22.074943545675332
242,18.218012018422357,22.205234390707954,22.090694964204488
243,18.280524260826475,22.3704898918431,22.106955112017665
244,18.239580362535822,22.262632382217888,22.12286147296838
245,18.23909104720164,22.276475573635807,22.139074676736882
246,18.22908906478697,22.246927183587317,22.154570663296855
247,18.274673631184157,22.35472237473651,22.171361621445158
248,18.206705590839853,22.192511072329225,22.18785392454241
249,18.28567541373827,22.3765091150971,22.205032904835175
250,18.259132021253112,22.310515226418666,22.221945632910597
251,18.25330397308299,22.29639374332272,22.23769080582123
252,18.317005089009733,22.470368226880538,22.25376770662298
253,18.25001298428002,22.292894999987833,22.268197168826028
254,18.279400387248266,22.373756686923315,22.282204708174117
255,18.24860993637988,22.285245792349574,22.2948541039194
256,18.29755409248037,22.40488084560389,22.309561026473304
257,18.332521024959725,22.50860137615792,22.326258777325734
258,18.31400869535744,22.469521228938657,22.34346232490757
259,18.337347197541135,22.517547115460467,22.36001478778363
260,18.310270297024065,22.453275688664135,22.376497770063956
261,18.348163368023208,22.550330084977826,22.391714558924075
262,18.354532878083834,22.555327879401247,22.405708866337616
263,18.35181454226836,22.56248514305583,22.419955523923605
264,18.34026237054626,22.523362175236556,22.434616651849986
265,18.330217601817154,22.510845453149344,22.449477357934246
266,18.352357577996813,22.56518616178754,22.464566568540178
267,18.35515441699941,22.57354184269952,22.481027855954004
268,18.33848655366071,22.53045730818206,22.497545266087794
269,18.394083448966995,22.668018383752898,22.513131437334263
270,18.369931090145656,22.601042287071913,22.52782885360257
271,18.340470906130133,22.53772654414042,22.54295628972131
272,18.387305822936018,22.65367830782882,22.557708927361734
273,18.28134696175074,22.376463803272934,22.573324942360884
274,18.390326891360893,22.66566100078581,22.588310395197865
275,18.392567062618166,22.662317234432855,22.601862924982704
276,18.40345747697234,22.699823258566006,22.615491405763724
277,18.37038417395543,22.60810024640518,22.62893859831116
278,18.397882032030427,22.685222339064527,22.64294514113032
279,18.385850441415645,22.64372153674921,22.65710648181763
280,18.43371632903417,22.76657203154126,22.671583009350556
281,18.383324482615123,22.641214881879215,22.68669186302801
282,18.447058960708116,22.80897136337177,22.7018687152291
283,18.419879901949518,22.738257791549096,22.715611804824594
284,18.4330878734514,22.780207551211507,22.72986806106119
285,18.399672158207075,22.68211850930865,22.744857258647645
286,18.488504166085306,22.927209732352424,22.759605898468017
287,18.397282431621452,22.680942959675484,22.77398025175048
288,18.423605014547075,22.73880891481392,22.787157850189324
289,18.44936148975466,22.81466428748847,22.801171744174642
290,18.387836464709974,22.664825297837837,22.814724780260825
291,18.441258598238733,22.800094357480933,22.82744103111351
292,18.42962878960914,22.762953249908392,22.84017179574049
293,18.436604666160648,22.780578447654083,22.85272691013094
294,18.439527178945724,22.78083161908244,22.865834389420474
295,18.46898406357643,22.868593634925038,22.87925627715901
296,18.483645201081007,22.913385423014994,22.89174539905344
297,18.493272621555683,22.936616627638152,22.90615331733761
298,18.470376225326024,22.88332231513884,22.91965190026334
299,18.47137669344219,22.889342130665224,22.933220667996892
300,18.511308050573117,22.99794190583256,22.946949841299595
301,18.516121209650183,23.000484859431957,22.961267041701248
302,18.520705069935765,23.020357083826262,22.975942828431464
303,18.51206881355232,22.995872393869487,22.989303485757475
304,18.508423120821533,22.989625501988176,23.00233223044913
305,18.547232015645235,23.09261907305558,23.0159965974981
306,18.532430361291194,23.050453204799773,23.029638942416028
307,18.53476177294748,23.050516647426985,23.04405598511181
308,18.561168423036637,23.13594026180059,23.058779805345523
309,18.536160861671473,23.039482811458278,23.07264176323553
310,18.516444213967468,23.01320499070414,23.08619750036504
311,18.55578036468229,23.117517758564983,23.09920757171543
312,18.58650505649008,23.216794061759067,23.112735213068998
313,18.49229708572838,22.93748850951182,23.1264324392668
314,18.53807863606564,23.072884136608206,23.141153312987164
315,18.536955503015946,23.059916292646648,23.15474889950073
316,18.585344332165114,23.20825416566806,23.166806580344563
317,18.563055155120747,23.138758396733042,23.179176063600476
318,18.56864491983518,23.15376117636664,23.191241186082866
319,18.579737356073444,23.18746761296363,23.203871527236952
320,18.579768008261052,23.186639920655495,23.2173675212122
321,18.57497198393742,23.169546030901472,23.23139571110818
322,18.576234661999894,23.166914762868736,23.245222822598315
323,18.581169310548336,23.183464526034502,23.25873405232294
324,18.591938242826647,23.223794974194142,23.27224820697447
325,18.575547746446055,23.179753040128706,23.286202514444447
326,18.59921886050783,23.24308371981397,23.298999322022507
327,18.5909543987111,23.221497080666182,23.31221077005476
328,18.582879795166928,23.18617754419206,23.3244838981984
329,18.567809568373395,23.150091249989202,23.33559845163898
330,18.60745668011735,23.267487174332473,23.347683565861026
331,18.580562443375882,23.18940124300099,23.359558083134132
332,18.57338157512926,23.180021295004323,23.371526000953796
333,18.613717465593712,23.27826343329239,23.383851943342847
334,18.578561898568402,23.18179377935714,23.395735720526506
335,18.652696046793412,23.405500411045743,23.40842853493462
336,18.59071261192279,23.21223417520074,23.42041754344894
337,18.63275125653796,23.330878510843583,23.43207764343532
338,18.611044685484085,23.280177217412753,23.442510684679995
339,18.624357762424196,23.322053587652793,23.455733369866074
340,18.671988739169635,23.461196338043088,23.469792540638025
341,18.61818446762863,23.29880341981105,23.48242076041188
342,18.651529889289304,23.392793236513143,23.494816605186514
343,18.634960813871228,23.34034043516705,23.507066728148125
344,18.615274178654147,23.287238485820353,23.519147991701182
345,18.662458242445428,23.426871672989424,23.53102548503881
346,18.622363836351095,23.317079922801163,23.54221026216553
347,18.627568812719343,23.32337885407671,23.552787482369975
348,18.654160403228538,23.40617636557258,23.563838772372392
349,18.654828239933746,23.401652460494727,23.576436763682093
350,18.663793353497155,23.428820741355768,23.58887976606781
351,18.660702732941814,23.414071063286286,23.5991894712
352,18.646879567318827,23.379418210115773,23.609306561500993
353,18.680507793098414,23.484992290425243,23.620956005516298
354,18.683207499862913,23.49117777265407,23.633302626455553
355,18.651016747925954,23.375710619139532,23.64631312804424
356,18.695046245015543,23.538308177885412,23.659241589902223
357,18.658224445460398,23.4029863482833,23.670390976347825
358,18.653254237128824,23.390011284203524,23.67984784943402
359,18.676057299170644,23.445402723684523,23.69055134547247
360,18.667795647305248,23.435946097261358,23.701400908841393
361,18.66557824037669,23.431656387341665,23.71258242994466
362,18.69524383081626,23.533687969846696,23.7237008000856
363,18.691815274556838,23.517493354891865,23.73484711120405
364,18.693477341167323,23.525650394373873,23.74571356381692
365,18.71254468857062,23.575017902783223,23.757840760874984
366,18.720019584004646,23.605684210973337,23.770331088633526
367,18.701302935480886,23.552376322109446,23.78217401826069
368,18.70656697796623,23.576224805275793,23.793997888209898
369,18.71164326649503,23.572689852373227,23.803862064987907
370,18.694579881777123,23.503010474213713,23.81420860758879
371,18.71720678179156,23.577163457663172,23.823713627313005
372,18.67906336288868,23.471753960893295,23.832430141855685
373,18.72523091871448,23.620761842356007,23.842246022172915
374,18.743471513142644,23.69702553586498,23.855407397508923
375,18.705201831705786,23.564041120893823,23.86743642852872
376,18.695468112696798,23.5371701746231,23.878351048822914
377,18.71448405172492,23.592395483566865,23.888510794915906
378,18.739138337824297,23.658610197330265,23.898647196558468
379,18.721775707667675,23.614272242940288,23.908556567345617
380,18.71150708134549,23.576242280189096,23.918845282978104
381,18.72965063099793,23.620789361948333,23.929288305174122
382,18.7633543727665,23.716211862640527,23.939863690033853
383,18.781808038545275,23.782519250125876,23.95030548752569
384,18.74549371467981,23.680579552426142,23.960589518595864
385,18.781972819967272,23.791447690358503,23.96998308873505
386,18.745813026944152,23.682901003654372,23.97975265258043
387,18.76713567525677,23.7457230668333,23.990082763228173
388,18.761545242084722,23.7192149115688,24.00130038827449
389,18.783832431407962,23.79620266818332,24.01279706005628
390,18.766153057812993,23.757383400447566,24.024699589300084
391,18.76689208929908,23.755839609016004,24.033832258098712
392,18.74302112585168,23.67658082749928,24.04209984171186
393,18.726472061032375,23.62827441025843,24.051741260603432
394,18.72993899204208,23.639394141332208,24.061941394987375
395,18.778421369644185,23.79297409862058,24.07280996649352
396,18.77621637751599,23.78683846534883,24.0840533664602
397,18.775152656319037,23.76452157526205,24.094054803915533
398,18.742252120209766,23.665760858226676,24.103354248394172
399,18.778686958909724,23.776765535856356,24.11268597651479
400,18.769904757202646,23.75358193164159,24.12226122349368
401,18.798026569550117,23.84098567280512,24.131389415576415
402,18.778446787062833,23.78457851548913,24.14113470053705
403,18.76011262506715,23.715700008288643,24.150477782614445
404,18.78121370058381,23.79758386714171,24.158274523738193
405,18.7534070075992,23.71181060636978,24.166829509582332
406,18.79422256945421,23.818537911529212,24.177307879480054
407,18.78970962845076,23.81510248227341,24.188108463530963
408,18.771203485681255,23.755737600285094,24.19725347217538
409,18.797353880416235,23.826473763168963,24.206581208019486
410,18.790473357288604,23.81678367945917,24.2164761550433
411,18.76682453431943,23.745133960692844,24.225100029840007
412,18.796134305205992,23.83356760238204,24.23436558253597
413,18.776405710029213,23.774344040679864,24.244103590258547
414,18.792808332684736,23.840284452466612,24.25436756896453
415,18.77716997354414,23.776703876252235,24.263550685498853
416,18.841286174203574,23.989708412827895,24.272408135128277
417,18.815115315325137,23.893416427208965,24.280295576786123
418,18.8522114367469,24.004567738159906,24.288260350423123
419,18.827744258639402,23.932133847209982,24.297544306621333
