iteration,psnr_noisy,psnr_gt,psnr_gt_sm
0,11.06449452317384,11.587228939883582,11.587228939883582
1,6.3530519413969735,6.518964913034516,11.632935393032447
2,11.106048222638202,11.632353280766976,11.695597417900704
3,11.438129498614963,12.004721606275709,11.759732793320774
4,13.227527586538281,14.133543910106763,11.850911283367132
5,13.549988911815268,14.521500201995565,11.941153173463146
6,13.635557450057869,14.631061096745462,12.027766039669709
7,14.077191417343018,15.194308810289261,12.126950068822829
8,14.088705019696903,15.208381465942875,12.23199646132192
9,14.348647532081726,15.550278629089611,12.349017100966995
10,14.613295054459165,15.902520823862506,12.477919621462117
11,14.722039496821438,16.048902914761957,12.613089965771838
12,14.593484600469633,15.875477762730421,12.746335083992461
13,14.823637251543193,16.18941586147021,12.88670685277107
14,14.722103297304322,16.04885798751268,13.023910114857866
15,14.917235395038265,16.320159054928833,13.167810311566747
16,15.078695436155892,16.549296100067114,13.31527053391326
17,15.292470212371711,16.850061639250868,13.472563941189254
18,15.300982276659894,16.863584363947425,13.62733020974574
19,15.261720136656642,16.804400780198126,13.775550047338657
20,15.320318424506148,16.892729054749253,13.919837001398914
21,15.373094632688098,16.96641151166566,14.062597272739964
22,15.42869004794632,17.04682033219098,14.20630850793592
23,15.564993566721892,17.247439570181335,14.349671400212081
24,15.45899743720377,17.092072964794557,14.486613227124867
25,15.552680461746009,17.22949754685906,14.6175909357975
26,15.596001446140626,17.29450741825981,14.74179694532216
27,15.53870230145785,17.209346850648107,14.857861843575705
28,15.614063090897094,17.324430329047463,14.972615817526851
29,15.677606321930016,17.415467032563267,15.087529327359508
30,15.747292645128674,17.521935728816718,15.203109921312821
31,15.672896937251526,17.409443409601582,15.308311115932664
32,15.758044902784924,17.53849838561489,15.408732461847936
33,15.781034100205055,17.572649124350615,15.503123505715408
34,15.76084924154036,17.542680612180508,15.592322168816363
35,15.860213671052591,17.692393528182947,15.684266312901244
36,15.846064747052546,17.67204367095586,15.771386866356918
37,15.976887376210783,17.87573161331433,15.864430523278614
38,15.890536039889566,17.743075948846087,15.949823534560077
39,15.910480363602256,17.772192561546657,16.02732101638893
40,15.745067985161807,17.52165314761936,16.094109735471267
41,15.83415523500651,17.65553571229001,16.15722676471102
42,15.88532136486034,17.732380211201352,16.221426684974627
43,15.89641573123414,17.752315534940088,16.283025616955726
44,15.964087913015828,17.855811523106752,16.345635243669594
45,16.013416085179053,17.932947889170737,16.407791859246096
46,15.950501034366134,17.83481918166372,16.46734718709541
47,16.07925603634705,18.037080678909735,16.5274979222488
48,15.937023151607574,17.816171172912533,16.57883356785328
49,15.95259870029986,17.838431789615658,16.625667815944087
50,15.977565220857619,17.878548190128683,16.67140166560971
51,15.88759031753293,17.73980872143745,16.714498747162438
52,16.035332465972875,17.96935899081467,16.759599969334076
53,16.09345926176538,18.063363719814806,16.80538927471915
54,16.15727815650412,18.164552712378715,16.853861377155745
55,16.064891802028786,18.015192152007508,16.89758445452577
56,16.073163365611354,18.027697958164264,16.938166604962493
57,16.135365296286366,18.12639042036303,16.97791673082924
58,16.10181797204361,18.074384098144108,17.013431593380894
59,16.068874402368102,18.025221398745412,17.049896016937595
